2B1Z D 0.037 58
2B23 C 0.254 47
2B23 D 0.111 51
2B3G B 0.469 31
2B9H B 0.157 48
2B9I B 0.110 51
2B9J B 0.117 43
2BBA B 0.054 62
2BCX B 0.217 62
2BE6 C 0.000 72
2BE6 D 0.000 71
2BEZ B 0.410 31
2BFX B 0.169 51
2BFY B 0.182 49
2BJ4 C 0.017 65
2BJ4 D 0.004 65
2BN1 A 0.413 34
2BN1 B 0.277 50
2BN3 A 0.413 34
2BN3 B 0.275 50
2BNI C 0.229 45
2BNI D 0.240 47
2BNQ E 0.000 96
2BNR E 0.000 96
2BP3 B 0.259 35
2BR8 F 0.001 68
2BR8 G 0.000 68
2BR8 H 0.151 67
2BR8 I 0.098 71
2BR8 J 0.000 66
2BRQ C 0.000 68
2BRQ D 0.035 68
2BRR E 0.001 80
2BSR C 0.000 78
2BSS C 0.000 76
2BST C 0.000 76
2BTC B 0.196 44
2BUO B 0.302 59
2BVO C 0.016 70
2BVP C 0.000 86
2BVQ C 0.000 81
2BYP F 0.000 72
2BYP G 0.073 74
2BYP H 0.006 74
2BYP I 0.000 73
2BYP J 0.000 73
2BZ8 C 0.362 54
2BZK B 0.000 49
2BZW B 0.238 53
2C1A B 0.210 52
2C1B B 0.213 53
2C1M B 0.207 45
2C3I B 0.024 51
2C5I B 0.350 39
2C5K B 0.281 41
2C7U C 0.000 83
2CCE A 0.456 30
2CCE B 0.480 29
2CCF A 0.505 26
2CCH C 0.000 52
2CCN A 0.517 24
2CCN B 0.495 25
2CE8 C 0.092 54
2CE9 C 0.015 61
2CF8 C 0.077 59
2CF9 C 0.091 58
2CHA E 0.268 52
2CHA F 0.179 52
2CIK C 0.000 83
2CK0 C 0.194 45
2CK3 I 0.087 60
2CLR C 0.011 79
2CLV C 0.005 88
2CLZ C 0.000 88
2CN0 C 0.092 58
2CNY B 0.100 63
2CNZ B 0.107 63
2CO0 B 0.056 72
2CO1 B 0.087 60
2CO2 B 0.082 61
2CO4 B 0.101 63
2CPG A 0.176 48
2CPG B 0.152 49
2CV3 B 0.103 72
2CVY B 0.000 60
2D0N C 0.253 41
2D0N D 0.280 46
2D10 B 0.061 51
2D1K C 0.161 45
2D1X C 0.019 67
2D3G C 0.015 64
2D5W B 0.000 93
2DEW B 0.000 74
2DEX B 0.000 74
2DEY B 0.000 67
2DF6 B 0.132 41
2DRK B 0.428 45
2DRM C 0.245 62
2DS2 B 0.257 50
2DS5 A 0.374 31
2DS5 B 0.452 32
2DS6 A 0.301 31
2DS6 B 0.315 33
2DS8 C 0.189 55
2DS8 D 0.420 57
2DUJ B 0.021 67
2DYH B 0.010 65
2DYM B 0.050 61
2DYO B 0.111 55
2DYP D 0.117 83
2DZE C 0.001 80
2E7L D 0.000 97
2EEO B 0.355 58
2EGN B 0.743 19
2EQ7 C 0.000 41
2EQ8 C 0.167 16
2EQ9 C 0.064 18
2ERZ B 0.199 53
2F31 B 0.017 51
2F3C B 0.204 35
2F3Y B 0.066 69
2F3Z B 0.065 66
2F53 E 0.000 95
2F5B C 0.027 65
2F5Z C 0.000 32
2F7E B 0.246 51
2F7X B 0.241 50
2F91 B 0.133 49
2FAI C 0.178 52
2FAI D 0.258 49
2FF6 C 0.059 50
2FFF B 0.003 59
2FFU B 0.049 65
2FGE B 0.000 73
2FGR B 0.446 42
2FLK B 0.155 37
2FLU B 0.363 38
2FLW B 0.196 36
2FMF B 0.193 38
2FMH B 0.213 43
2FMI B 0.200 37
2FMK B 0.265 45
2FNS C 0.053 83
2FNT C 0.015 80
2FOJ B 0.000 56
2FOO B 0.000 44
2FOP B 0.000 58
2FOT B 0.125 65
2FP7 B 0.110 55
2FTS B 0.108 54
2FVJ B 0.231 48
2FX7 C 0.174 51
2FYM E 0.082 63
2FYM F 0.085 63
2FYS B 0.141 42
2FZ3 C 0.009 75
2G1T B 0.000 55
2G30 B 0.160 50
2G4M A 0.401 35
2G4M B 0.265 50
2G5B C 0.022 71
2G5L C 0.091 56
2G5L D 0.107 46
2G5O C 0.073 49
2G5O D 0.147 53
2G9H D 0.000 71
2GCH C 0.181 57
2GCT C 0.159 56
2GFC B 0.208 54
2GGM B 0.045 41
2GGV B 0.285 50
2GIT C 0.016 80
2GMT C 0.180 56
2GNF B 0.209 54
2GNJ B 0.208 55
2GNS B 0.049 75
2GPE A 0.226 47
2GPE B 0.216 49
2GPH B 0.150 54
2GPO B 0.011 51
2GT9 C 0.000 83
2GTK B 0.227 49
2GTW C 0.000 81
2GTZ C 0.000 79
2GU8 B 0.203 52
2GUO C 0.003 77
2GVF C 0.031 55
2GVF D 0.096 65
2H1C B 0.213 61
2H1P C 0.031 51
2H2F B 0.178 55
2H4J B 0.317 43
2H4P B 0.000 81
2H4Q B 0.021 81
2H59 C 0.123 54
2H59 D 0.096 56
2H6H C 0.000 61
2H6P C 0.000 83
2H8P D 0.390 32
2H9E C 0.212 33
2H9M B 0.000 74
2HC4 B 0.356 47
2HCJ B 0.108 68
2HD4 B 0.051 37
2HFE D 0.420 33
2HFP B 0.227 45
2HGT C 0.074 52
2HI8 B 0.043 83
2HJK C 0.013 72
2HJL C 0.023 68
2HKF C 0.034 71
2HN7 C 0.038 74
2HO2 B 0.549 30
2HPL B 0.000 59
2HPZ B 0.104 50
2HQH E 0.102 51
2HQH F 0.303 37
2HQH G 0.300 37
2HQH H 0.104 51
2HQW B 0.134 73
2HRP E 0.124 59
2HRP F 0.097 61
2HV8 D 0.096 45
2HWN E 0.231 44
2HWN F 0.247 43
2I04 D 0.250 62
2I0L B 0.006 65
2I3S B 0.123 55
2ICW F 0.000 81
2IHS B 0.294 44
2IJO C 0.150 55
2ILM B 0.099 55
2IPP B 0.099 71
2IPU C 0.031 68
2IV9 C 0.000 81
2IVZ B 0.004 67
2IZX C 0.163 47
2J4W C 0.120 35
2J6F B 0.582 46
2J6O B 0.567 39
2J7X B 0.079 43
2J7Y B 0.134 50
2J9U B 0.080 22
2JAM B 0.177 53
2JBY B 0.059 45
2JCC I 0.000 88
2JCC J 0.000 76
2JD5 C 0.000 66
2JDI I 0.111 57
2JDL B 0.005 55
2JDO B 0.003 57
2JDR B 0.027 57
2JDS B 0.198 52
2JDT B 0.199 51
2JDV B 0.261 51
2JF1 B 0.175 49
2JF9 D 0.083 47
2JF9 E 0.000 46
2JF9 F 0.000 46
2JGB B 0.267 47
2JGC B 0.211 48
2JK9 B 0.132 47
2JKG B 0.276 44
2JLD C 0.075 51
2LAL C 0.019 80
2LAL D 0.028 79
2LTN B 0.026 80
2MHA C 0.000 78
2NL9 B 0.143 53
2NLB A 0.451 14
2NLB B 0.477 13
2NLC A 0.509 0
2NLC B 0.471 0
2NLG A 0.502 0
2NLG B 0.440 0
2NLH A 0.454 0
2NLH B 0.532 0
2NLQ B 0.545 0
2NLQ D 0.550 0
2NM1 B 0.033 41
2NNA C 0.136 78
2NNU B 0.442 34
2NPA B 0.038 49
2NPH C 0.195 76
2NRN C 0.245 32
2NRN D 0.271 43
2NUD B 0.155 61
2NV7 C 0.385 49
2NV7 D 0.293 50
2NW3 C 0.000 80
2NWN B 0.104 60
2NXD C 0.038 87
2NXL C 0.043 83
2NXM C 0.013 84
2O02 C 0.000 71
2O02 D 0.000 69
2O1K A 0.450 30
2O1K B 0.394 30
2O4J B 0.180 48
2O4R B 0.139 49
2O5G B 0.151 78
2O60 B 0.010 77
2O88 B 0.278 48
2O8M C 0.028 53
2O8M D 0.094 65
2O9Q B 0.124 61
2O9V B 0.472 40
2OBH C 0.033 55
2OBH D 0.018 65
2OBQ C 0.044 63
2OBQ D 0.098 67
2OC0 C 0.026 64
2OC0 D 0.091 69
2ODB B 0.226 39
2OEI B 0.428 33
2OH0 B 0.215 51
2OI9 D 0.000 85
2OIN C 0.009 56
2OIN D 0.104 65
2OJF B 0.231 52
2OKR B 0.006 42
2OM2 B 0.104 56
2OMI E 0.238 38
2OMI F 0.083 34
2OMI G 0.064 0
2OMI H 0.137 34
2OMI I 0.261 37
2OOB B 0.407 19
2OQQ A 0.355 37
2OQQ B 0.290 37
2OTU C 0.000 59
2OTW C 0.000 59
2OV2 C 0.053 40
2OV2 D 0.187 39
2OVH B 0.000 45
2P0W B 0.012 58
2P15 C 0.218 51
2P15 D 0.121 52
2P1L C 0.156 57
2P1L D 0.193 56
2P1N E 0.241 48
2P1N F 0.249 48
2P1T B 0.365 53
2P1U B 0.332 53
2P1V B 0.336 49
2P4R B 0.269 42
2P54 B 0.031 55
2P5E E 0.000 96
2P5W E 0.000 95
2P6B E 0.006 72
2P8L C 0.015 59
2P8O C 0.202 53
2P8Q B 0.003 52
2PAV C 0.191 42
2PCU B 0.363 58
2PEH C 0.219 42
2PEH D 0.101 50
2PKS C 0.116 52
2PLX B 0.265 42
2PNV A 0.529 0
2PNV B 0.506 0
2PQ2 B 0.000 81
2PQK B 0.128 54
2PQN B 0.245 45
2PR3 B 0.243 33
2PUX C 0.348 49
2PUY C 0.465 45
2PV1 B 0.043 67
2PV2 C 0.057 79
2PYE E 0.000 94
2Q3Y B 0.011 57
2Q6G C 0.051 66
2Q6G D 0.008 77
2Q6W C 0.022 76
2Q7I B 0.015 58
2Q7J B 0.227 44
2Q7K B 0.012 57
2Q7L B 0.242 48
2QA8 C 0.228 52
2QA8 D 0.130 55
2QAB C 0.217 42
2QAB D 0.233 53
2QAC B 0.006 77
2QBW B 0.088 79
2QBX C 0.212 66
2QBX D 0.193 62
2QDQ A 0.293 33
2QDQ B 0.238 34
2QGT C 0.104 51
2QGT D 0.230 51
2QGW C 0.133 43
2QGW D 0.167 57
2QHO B 0.272 23
2QHR C 0.050 62
2QIU B 0.212 55
2QIU C 0.358 34
2QIU D 0.195 49
2QIY C 0.149 47
2QIY D 0.045 45
2QKH B 0.166 27
2QKI D 0.166 50
2QL5 E 0.000 40
2QL7 E 0.000 44
2QL9 E 0.000 43
2QLB E 0.000 50
2QME B 0.185 44
2QN6 C 0.024 52
2QOS B 0.028 67
2QPY B 0.264 39
2QR9 C 0.177 47
2QR9 D 0.105 53
2QSE C 0.192 45
2QSE D 0.128 50
2QTV C 0.092 55
2QUR B 0.180 53
2QV1 B 0.018 59
2QXM C 0.066 48
2QXM D 0.202 50
2QXV B 0.154 58
2QYF C 0.038 71
2QZO C 0.094 53
2QZO D 0.143 55
2R0L D 0.388 40
2R0W C 0.051 68
2R0Z C 0.076 71
2R28 C 0.026 70
2R28 D 0.000 75
2R2M B 0.100 57
2R2M C 0.043 48
2R2V D 0.258 45
2R35 A 0.247 51
2R35 C 0.304 34
2R35 D 0.181 45
2R36 B 0.225 52
2R36 C 0.157 46
2R36 D 0.135 42
2R7G C 0.069 76
2R7G D 0.088 76
2R7G E 0.390 49
2R9Q C 0.000 60
2RFX C 0.000 84
2RIV B 0.013 77
2RIW B 0.012 76
2RKL B 0.118 30
2RKY B 0.034 50
2RKZ B 0.000 50
2RL0 B 0.222 54
2SEB D 0.013 78
2STA B 0.001 41
2STB B 0.000 40
2UVX B 0.226 51
2UVY B 0.240 51
2UVZ B 0.204 54
2UW0 B 0.209 52
2UW3 B 0.205 53
2UW4 B 0.204 53
2UW5 B 0.220 52
2UW6 B 0.234 48
2UW7 B 0.233 49
2UW8 B 0.218 52
2UW9 B 0.021 53
2UWE E 0.000 86
2UZ6 F 0.017 72
2UZ6 G 0.066 68
2UZ6 H 0.090 69
2UZ6 I 0.006 69
2UZ6 J 0.000 73
2UZT B 0.186 53
2UZU B 0.230 50
2UZV B 0.203 54
2UZW B 0.227 50
2V17 C 0.000 58
2V1R B 0.489 30
2V1S B 0.000 38
2V1T B 0.458 47
2V2F B 0.068 54
2V2W C 0.000 81
2V2X C 0.000 82
2V3H C 0.074 59
2V3O C 0.079 57
2V3S B 0.085 55
2V8C B 0.253 47
2V8W B 0.006 46
2V8X B 0.009 47
2V8Y B 0.019 47
2V9B A 0.552 15
2V9B B 0.493 15
2VAA C 0.042 85
2VAB C 0.068 83
2VAY B 0.078 68
2VDR E 0.069 60
2VGC C 0.169 58
2VGO B 0.090 49
2VGP B 0.083 46
2VJ0 B 0.241 41
2VJ0 C 0.072 51
2VKN B 0.300 44
2VLJ E 0.000 90
2VLK E 0.000 92
2VLL C 0.000 79
2VLR E 0.000 87
2VM6 B 0.304 49
2VNW B 0.193 52
2VNY B 0.221 50
2VO0 B 0.205 52
2VO3 B 0.214 53
2VO6 B 0.189 52
2VO7 B 0.200 53
2VOF C 0.043 67
2VOF D 0.000 70
2VOG B 0.242 55
2VOH B 0.230 51
2VOI B 0.269 47
2VPB B 0.436 27
2VR3 B 0.065 70
2VRX B 0.103 49
2VT1 B 0.283 60
2VU8 B 0.289 46
2VWF B 0.562 38
2VZD B 0.272 49
2VZG B 0.386 40
2VZI B 0.340 47
2W0P C 0.025 83
2W0Z B 0.340 47
2W10 B 0.342 48
2W2M C 0.171 19
2W2N C 0.193 20
2W2Q C 0.206 22
2W2U B 0.171 51
2W73 C 0.001 70
2W73 D 0.000 69
2W97 C 0.000 52
2W97 D 0.000 51
2W9R B 0.360 26
2WA8 B 0.270 52
2WAX B 0.210 40
2WAY B 0.054 45
2WH6 B 0.134 48
2WHX B 0.013 64
2WPV B 0.164 52
2WQJ B 0.085 38
2WQJ C 0.021 44
2WQJ D 0.199 55
2WUJ A 0.203 45
2WUJ B 0.128 45
2WV4 B 0.039 75
2X04 B 0.098 46
2X39 B 0.034 58
2X4O C 0.004 79
2X4R C 0.000 80
2X4U C 0.000 84
2X6M B 0.269 44
2X7R A 0.245 27
2X7R B 0.502 28
2XBW B 0.068 33
2XC8 C 0.070 43
2XCB C 0.011 54
2XCF C 0.027 66
2XCF D 0.107 67
2XFX C 0.148 76
2XJY B 0.231 48
2XL2 B 0.110 46
2XN3 B 0.014 74
2XN5 B 0.011 77
2XN6 B 0.013 76
2XN7 B 0.011 77
2XN9 F 0.026 71
2XPN B 0.213 45
2XPO B 0.205 56
2XPP B 0.214 48
2XPX B 0.061 47
2XQQ C 0.160 67
2XQQ D 0.235 59
2XRW B 0.315 46
2XS1 B 0.000 50
2XS8 B 0.000 58
2XTT B 0.306 38
2XU7 B 0.101 46
2XUM B 0.093 58
2XUS A 0.453 32
2XUS B 0.446 33
2XVC B 0.320 50
2XXM C 0.242 60
2XXN B 0.330 43
2XYI B 0.000 59
2XZE B 0.028 44
2XZQ C 0.092 45
2Y06 C 0.273 48
2Y07 C 0.191 55
2Y0I B 0.128 58
2Y0Q B 0.247 33
2Y0T B 0.207 36
2Y4V B 0.003 79
2Y7L B 0.004 74
2Y8O B 0.037 55
2Y8T B 0.076 68
2Y9Q B 0.021 47
2YAL A 0.176 43
2YAL B 0.149 46
2YB8 B 0.148 64
2YBF B 0.142 42
2YCH B 0.035 78
2YKT B 0.168 49
2YLE B 0.164 46
2YMT B 0.003 63
2YMY A 0.356 29
2YMY B 0.377 29
2YNN B 0.404 33
2YNR B 0.000 60
2YNR C 0.000 67
2YNS B 0.000 60
2YPK C 0.011 69
2YPL E 0.000 85
2YQ7 B 0.152 61
2YVR A 0.392 23
2YVR B 0.424 23
2YY0 C 0.093 52
2YY0 D 0.249 51
2Z32 B 0.029 62
2Z34 C 0.199 46
2Z34 D 0.236 35
2Z3N C 0.000 89
2Z3N D 0.000 93
2Z5S B 0.093 50
2Z5T B 0.076 46
2Z7F B 0.266 26
2Z7X C 0.064 35
2Z9I D 0.000 74
2ZC9 C 0.039 44
2ZFF C 0.031 46
2ZFQ C 0.045 44
2ZFR C 0.041 45
2ZFX B 0.196 43
2ZGB C 0.040 46
2ZGH B 0.000 73
2ZGJ B 0.000 75
2ZI2 C 0.027 46
2ZJD B 0.232 61
2ZL9 B 0.135 49
2ZLA B 0.176 46
2ZLC B 0.191 45
2ZMH B 0.182 41
2ZMI B 0.132 47
2ZMJ B 0.170 45
2ZNE C 0.168 56
2ZNE D 0.371 44
2ZNK C 0.019 46
2ZNL B 0.000 76
2ZO3 C 0.026 48
2ZOK E 0.180 82
2ZOK F 0.197 82
2ZPY B 0.048 55
2ZVL D 0.152 48
2ZVL E 0.087 52
2ZVL F 0.000 51
2ZVM D 0.223 50
2ZVM E 0.088 54
2ZVM F 0.000 56
2ZVV B 0.000 47
2ZVW B 0.000 59
2ZXE C 0.159 41
2ZXN B 0.160 41
3A2A A 0.421 32
3A2A B 0.182 33
3A2H B 0.182 53
3A9J C 0.288 41
3AA0 C 0.095 57
3AA1 C 0.048 54
3AA6 C 0.077 51
3ABD B 0.184 55
3AFR B 0.146 50
3AGY C 0.004 56
3AGY D 0.000 56
3AGY E 0.008 48
3AJB B 0.143 35
3AM7 B 0.080 43
3AMA B 0.201 51
3AMB B 0.209 50
3AP1 C 0.168 68
3AP1 D 0.128 69
3AP2 C 0.172 65
3AP2 D 0.144 68
3ASL B 0.373 41
3AT0 B 0.010 72
3AU4 B 0.188 38
3AUN B 0.158 44
3AV9 C 0.028 56
3AV9 D 0.031 57
3AVA C 0.036 53
3AVA D 0.037 54
3AVB C 0.029 53
3AVB D 0.032 54
3AVC C 0.039 54
3AVC D 0.056 55
3AVF C 0.030 54
3AVF D 0.050 54
3AVG C 0.049 54
3AVG D 0.051 55
3AVH C 0.077 50
3AVH D 0.073 50
3AVI C 0.095 61
3AVI D 0.063 61
3AVJ C 0.059 61
3AVJ D 0.090 61
3AVK C 0.076 60
3AVK D 0.067 61
3AVL C 0.059 55
3AVL D 0.067 55
3AVM C 0.042 50
3AVM D 0.063 50
3AVN C 0.034 52
3AVN D 0.035 51
3AWR B 0.454 40
3AX2 B 0.414 45
3AYU B 0.137 71
3AZD A 0.434 29
3AZD B 0.283 29
3B0F A 0.355 31
3B0F B 0.460 31
3B0Z B 0.373 35
3B1J C 0.199 50
3B1J D 0.144 47
3B1M B 0.312 49
3B23 C 0.406 50
3BAE C 0.080 69
3BBZ A 0.628 16
3BBZ B 0.618 16
3BEF C 0.424 31
3BEJ C 0.063 53
3BEJ D 0.075 47
3BEV C 0.155 81
3BFQ B 0.188 71
3BFW B 0.084 76
3BG4 D 0.065 55
3BIN B 0.008 61
3BJ4 A 0.422 31
3BJ4 B 0.367 31
3BKJ C 0.073 69
3BL2 C 0.000 57
3BL2 D 0.000 53
3BO8 C 0.007 83
3BOO B 0.000 67
3BP4 C 0.000 84
3BP7 C 0.000 82
3BPS C 0.070 23
3BQD B 0.011 46
3BQO B 0.110 59
3BRL B 0.120 60
3BRT B 0.150 29
3BRV B 0.179 28
3BTP B 0.037 57
3BU3 B 0.048 71
3BU5 B 0.055 67
3BU8 B 0.097 61
3BUA B 0.000 67
3BW9 C 0.000 74
3BWA C 0.000 83
3BXL B 0.030 79
3BXN C 0.000 87
3BXQ C 0.292 53
3BXQ D 0.249 53
3BYA B 0.055 73
3BZE C 0.000 82
3BZF C 0.124 81
3BZL D 0.209 70
3BZO B 0.143 68
3BZV B 0.186 58
3BZX B 0.145 68
3BZY B 0.135 70
3BZZ B 0.151 65
3C00 B 0.262 64
3C03 B 0.147 66
3C0T B 0.010 51
3C27 B 0.115 55
3C27 C 0.025 52
3C2A C 0.030 56
3C3O B 0.043 36
3C3Q B 0.047 42
3C3R B 0.060 39
3C4M B 0.000 53
3C5J C 0.061 70
3C5T B 0.150 36
3C8P A 0.445 0
3C8P B 0.476 0
3C9A B 0.006 45
3C9N C 0.000 84
3CAA B 0.010 79
3CAL B 0.238 53
3CBL B 0.204 66
3CC5 C 0.022 78
3CD3 B 0.208 61
3CDW B 0.000 58
3CFS B 0.151 48
3CH1 C 0.083 81
3CH5 B 0.170 31
3CH8 B 0.034 82
3CHW C 0.184 40
3CI9 A 0.537 0
3CI9 B 0.547 0
3CK4 C 0.060 51
3CK4 D 0.041 50
3CPL C 0.082 85
3CQU B 0.043 59
3CQW B 0.040 58
3CS5 A 0.064 37
3CS5 B 0.141 37
3CS8 B 0.365 49
3CTO B 0.535 0
3CV0 B 0.199 73
3CVL B 0.019 73
3CVN B 0.027 78
3CVP B 0.003 72
3CWD B 0.208 43
3CXW B 0.113 40
3CY2 B 0.072 42
3CY3 B 0.098 44
3CYY C 0.151 58
3CYY D 0.177 52
3CZF C 0.107 74
3D0L C 0.077 59
3D0V C 0.023 57
3D18 C 0.000 72
3D1E C 0.000 67
3D1F C 0.000 58
3D1F D 0.005 62
3D24 B 0.060 51
3D25 C 0.079 80
3D2U E 0.000 74
3D32 B 0.333 51
3D36 C 0.166 29
3D49 C 0.065 46
3D7V B 0.176 50
3D8C B 0.043 62
3D9T B 0.084 55
3D9U B 0.259 58
3DA9 B 0.127 54
3DA9 C 0.067 48
3DAB B 0.053 51
3DAC B 0.049 50
3DBO B 0.086 56
3DCG C 0.266 47
3DCT B 0.201 48
3DDA B 0.000 79
3DDB B 0.000 74
3DHK C 0.066 44
3DIW B 0.193 59
3DM1 H 0.101 68
3DND B 0.207 50
3DNE B 0.228 52
3DOW B 0.000 67
3DRF B 0.000 83
3DRG B 0.000 85
3DRH B 0.000 59
3DRI B 0.000 60
3DRJ B 0.000 72
3DRK B 0.000 67
3DRQ C 0.066 59
3DS0 B 0.330 54
3DS1 B 0.282 61
3DS4 C 0.244 61
3DT0 C 0.032 45
3DUF E 0.180 13
3DUX C 0.038 44
3DV0 E 0.161 11
3DVA E 0.124 28
3DVE B 0.190 69
3DVK B 0.075 68
3DVP C 0.128 53
3DVP D 0.144 54
3DVU B 0.115 50
3DX6 C 0.000 73
3DX7 C 0.001 73
3DX8 C 0.000 71
3DXC B 0.131 46
3DXD B 0.097 45
3DXE B 0.081 47
3DY0 B 0.064 81
3E1R C 0.120 44
3E2B B 0.119 58
3E6F C 0.057 84
3E6H C 0.161 82
3E7C B 0.280 51
3E87 B 0.071 59
3E88 B 0.076 60
3E8E B 0.134 54
3E8U C 0.112 70
3E90 C 0.123 51
3E90 D 0.028 54
3E94 B 0.338 51
3EAR B 0.161 42
3ECB C 0.083 79
3ECH C 0.181 67
3EG1 B 0.346 46
3EG6 B 0.000 66
3EGK C 0.040 47
3EHU B 0.115 35
3EMH B 0.000 68
3EMW B 0.130 54
3EQ0 C 0.047 44
3EQS B 0.209 57
3EQY B 0.138 56
3ERD C 0.390 43
3ERD D 0.217 47
3ERY B 0.144 76
3ESK B 0.140 50
3ET1 B 0.201 49
3ET3 B 0.185 49
3EU7 B 0.255 48
3EWT B 0.010 89
3EXX A 0.371 35
3EXX B 0.243 52
3EYD C 0.034 64
3EYD D 0.094 67
3EYF C 0.058 59
3F02 B 0.051 73
3F1I C 0.046 33
3F2O B 0.265 48
3F68 C 0.027 43
3F7D B 0.005 53
3F9W B 0.009 68
3F9Z B 0.009 65
3FDL B 0.378 47
3FDO B 0.389 49
3FEI B 0.172 59
3FEJ B 0.209 50
3FFD C 0.000 57
3FG5 B 0.077 72
3FIE B 0.075 55
3FII B 0.114 59
3FJQ B 0.210 55
3FMA B 0.069 50
3FN0 C 0.267 49
3FOL C 0.112 82
3FOM C 0.081 82
3FON C 0.000 85
3FP2 B 0.000 57
3FP4 B 0.000 49
3FP7 C 0.213 65
3FQT C 0.050 81
3FQW C 0.026 83
3FS1 B 0.000 52
3FT3 C 0.049 83
3FT4 C 0.039 82
3FT7 A 0.279 49
3FT7 B 0.288 51
3FUG B 0.378 51
3FUR B 0.214 48
3FWV B 0.045 74
3FXD B 0.187 35
3FXE B 0.259 37
3FXV B 0.290 48
3G03 B 0.067 54
3G2S B 0.132 50
3G2T B 0.062 61
3G2U B 0.045 51
3G2V B 0.065 58
3G2W B 0.059 45
3G43 F 0.064 69
3G5V C 0.172 47
3G5Y C 0.247 45
3G7Z D 0.061 61
3G8I B 0.184 59
3G9E B 0.194 50
3G9W B 0.215 37
3GCH C 0.167 56
3GCI B 0.059 64
3GCM D 0.009 60
3GCM E 0.055 63
3GCM F 0.043 56
3GCT C 0.159 56
3GGW C 0.113 46
3GHB C 0.000 59
3GHE C 0.011 65
3GIV C 0.033 77
3GJ3 B 0.108 31
3GJ4 B 0.117 30
3GJ5 B 0.041 32
3GJ7 B 0.052 30
3GJ8 B 0.017 28
3GJF E 0.000 95
3GJO C 0.050 53
3GJO D 0.020 52
3GKY A 0.246 58
3GKY C 0.221 52
3GKY D 0.319 40
3GME B 0.178 47
3GN8 B 0.219 51
3GNY A 0.445 21
3GNY B 0.490 21
3GO1 C 0.134 50
3GOF B 0.090 68
3GS2 B 0.231 44
3GSO C 0.015 82
3GSQ C 0.026 82
3GSR C 0.015 82
3GSU C 0.017 83
3GSV C 0.028 83
3GSW C 0.008 79
3GSX C 0.027 82
3GWO B 0.299 26
3GXV C 0.175 17
3GXV D 0.236 22
3GYT B 0.080 48
3GYU B 0.078 48
3GZE C 0.000 79
3H00 A 0.412 25
3H00 B 0.396 26
3H0A C 0.211 47
3H0A D 0.200 39
3H0T C 0.094 43
3H1Z B 0.344 50
3H3G B 0.005 51
3H5R E 0.000 80
3H5R F 0.011 80
3H6C A 0.456 27
3H6C B 0.454 26
3H7B C 0.000 79
3H8A C 0.022 61
3H8D C 0.092 45
3H8D D 0.046 48
3H8K B 0.247 41
3H9G C 0.000 89
3H9H C 0.000 81
3H9J C 0.000 85
3HBV B 0.000 58
3HDA B 0.000 60
3HDS C 0.066 75
3HE4 A 0.149 31
3HE4 B 0.146 33
3HE5 A 0.190 34
3HE5 B 0.233 35
3HJ2 A 0.484 29
3HJ2 B 0.479 29
3HKI C 0.265 49
3HM1 C 0.031 52
3HM1 D 0.170 55
3HPJ C 0.023 79
3HPW C 0.151 55
3HQH B 0.213 53
3HQL B 0.029 59
3HQM B 0.072 68
3HQR B 0.151 69
3HQU B 0.128 52
3HR5 I 0.041 66
3HS8 B 0.293 34
3HS9 B 0.233 28
3HSV C 0.005 70
3HTU B 0.209 28
3HXG B 0.108 50
3HXI B 0.107 51
3I1H B 0.184 55
3I3Z A 0.410 36
3I3Z B 0.294 50
3I40 A 0.411 34
3I40 B 0.287 50
3I5R B 0.236 45
3I5W A 0.479 18
3I5W B 0.373 17
3I6G C 0.000 80
3I6L C 0.000 80
3IDG C 0.002 69
3IDI C 0.051 57
3IEC B 0.013 56
3IFL C 0.109 63
3IFN C 0.024 71
3IFO C 0.232 68
3IG6 C 0.096 55
3IK5 B 0.204 55
3ILG B 0.334 56
3ILG C 0.293 52
3ILG D 0.233 53
3INC B 0.329 56
3INC C 0.278 52
3INC D 0.242 53
3IO8 B 0.156 57
3IO9 B 0.114 50
3IOL B 0.343 31
3IPQ B 0.118 50
3IPS C 0.143 50
3IPS D 0.087 55
3IPU C 0.110 53
3IPU D 0.124 50
3IQQ B 0.290 50
3IR0 A 0.320 51
3IR0 B 0.261 56
3IR0 C 0.234 46
3IR0 D 0.302 49
3IUR B 0.000 49
3IUR C 0.237 49
3IUX B 0.175 45
3IVB B 0.221 52
3IVQ B 0.150 66
3IVV B 0.284 47
3IXA C 0.008 81
3IXS B 0.083 41
3JPV B 0.025 53
3JQ5 B 0.125 58
3JQL B 0.275 55
3JTI B 0.190 57
3JXT B 0.013 58
3JZO B 0.378 49
3JZP B 0.372 49
3JZQ B 0.331 48
3JZR B 0.167 60
3JZS B 0.351 55
3K22 B 0.230 51
3K2U D 0.076 49
3KEE C 0.002 80
3KEE D 0.000 79
3KF2 C 0.024 67
3KF2 D 0.093 67
3KIK B 0.138 52
3KJ0 B 0.365 50
3KJ1 B 0.141 51
3KJ2 B 0.126 56
3KKV B 0.204 53
3KLA C 0.001 81
3KMG B 0.282 40
3KMR B 0.073 49
3KN2 C 0.028 54
3KN2 D 0.095 65
3KPE A 0.554 24
3KPE B 0.334 32
3KPL C 0.000 78
3KPM C 0.000 75
3KPN C 0.000 81
3KPO C 0.000 76
3KPP C 0.000 84
3KPQ C 0.002 76
3KQ6 A 0.282 59
3KQ6 C 0.178 51
3KQ6 D 0.431 37
3KTP B 0.276 43
